region,type,link
1,3,http://www.cian.ru/sale/commercial/150187647/
1,3,http://www.cian.ru/sale/commercial/148091865/
1,3,http://www.cian.ru/sale/commercial/148091867/
1,3,http://www.cian.ru/sale/commercial/151513166/
1,3,http://www.cian.ru/sale/commercial/143830262/
1,3,http://www.cian.ru/sale/commercial/148951816/
1,3,http://www.cian.ru/sale/commercial/151483315/
1,3,http://www.cian.ru/sale/commercial/151269787/
1,3,http://www.cian.ru/sale/commercial/137783234/
1,3,http://www.cian.ru/sale/commercial/151820935/
1,3,http://www.cian.ru/sale/commercial/151812604/
1,3,http://www.cian.ru/sale/commercial/13976132/
1,3,http://www.cian.ru/sale/commercial/147485347/
1,3,http://www.cian.ru/sale/commercial/149503057/
1,3,http://www.cian.ru/sale/commercial/4939342/
1,3,http://www.cian.ru/sale/commercial/151813097/
1,3,http://www.cian.ru/sale/commercial/151590747/
1,3,http://www.cian.ru/sale/commercial/917535/
1,3,http://www.cian.ru/sale/commercial/150518709/
1,3,http://www.cian.ru/sale/commercial/150194849/
1,3,http://www.cian.ru/sale/commercial/150639880/
1,3,http://www.cian.ru/sale/commercial/149355563/
1,3,http://www.cian.ru/sale/commercial/150183545/
1,4,http://www.cian.ru/sale/commercial/148319914/
1,4,http://www.cian.ru/sale/commercial/150629301/
1,4,http://www.cian.ru/sale/commercial/12031445/
1,4,http://www.cian.ru/sale/commercial/149060961/
1,4,http://www.cian.ru/sale/commercial/151077924/
1,4,http://www.cian.ru/sale/commercial/149907913/
1,4,http://www.cian.ru/sale/commercial/151833345/
1,4,http://www.cian.ru/sale/commercial/151459698/
1,4,http://www.cian.ru/sale/commercial/150264240/
1,4,http://www.cian.ru/sale/commercial/150748580/
1,4,http://www.cian.ru/sale/commercial/7512634/
1,4,http://www.cian.ru/sale/commercial/151267674/
1,4,http://www.cian.ru/sale/commercial/151029735/
1,4,http://www.cian.ru/sale/commercial/14164832/
1,4,http://www.cian.ru/sale/commercial/151617760/
1,4,http://www.cian.ru/sale/commercial/6304466/
1,4,http://www.cian.ru/sale/commercial/150748576/
1,4,http://www.cian.ru/sale/commercial/148247831/
1,4,http://www.cian.ru/sale/commercial/148664906/
1,4,http://www.cian.ru/sale/commercial/150896273/
1,4,http://www.cian.ru/sale/commercial/151528327/
1,4,http://www.cian.ru/sale/commercial/148089826/
1,4,http://www.cian.ru/sale/commercial/150930237/
1,4,http://www.cian.ru/sale/commercial/1903039/
1,4,http://www.cian.ru/sale/commercial/151376642/
1,4,http://www.cian.ru/sale/commercial/14164897/
1,4,http://www.cian.ru/sale/commercial/149590809/
1,4,http://www.cian.ru/sale/commercial/148217587/
1,0,http://www.cian.ru/sale/commercial/151637801/
1,0,http://www.cian.ru/sale/commercial/149877220/
1,0,http://www.cian.ru/sale/commercial/150470765/
1,0,http://www.cian.ru/sale/commercial/151843799/
1,0,http://www.cian.ru/sale/commercial/149799547/
1,0,http://www.cian.ru/sale/commercial/150595716/
1,0,http://www.cian.ru/sale/commercial/151610699/
1,0,http://www.cian.ru/sale/commercial/14720724/
1,0,http://www.cian.ru/sale/commercial/14663324/
1,0,http://www.cian.ru/sale/commercial/149067576/
1,0,http://www.cian.ru/sale/commercial/151722929/
1,0,http://www.cian.ru/sale/commercial/151488393/
1,0,http://www.cian.ru/sale/commercial/150038457/
1,0,http://www.cian.ru/sale/commercial/8904532/
1,0,http://www.cian.ru/sale/commercial/150159181/
1,0,http://www.cian.ru/sale/commercial/149457664/
1,0,http://www.cian.ru/sale/commercial/151502571/
1,0,http://www.cian.ru/sale/commercial/151639286/
1,0,http://www.cian.ru/sale/commercial/147475046/
1,0,http://www.cian.ru/sale/commercial/148333862/
1,0,http://www.cian.ru/sale/commercial/151515421/
1,0,http://www.cian.ru/sale/commercial/151607499/
1,0,http://www.cian.ru/sale/commercial/151346524/
1,0,http://www.cian.ru/sale/commercial/7921900/
1,0,http://www.cian.ru/sale/commercial/6539856/
1,0,http://www.cian.ru/sale/commercial/140041239/
1,0,http://www.cian.ru/sale/commercial/6883134/
1,0,http://www.cian.ru/sale/commercial/147766790/
1,1,http://www.cian.ru/sale/commercial/147606422/
1,1,http://www.cian.ru/sale/commercial/149006843/
1,1,http://www.cian.ru/sale/commercial/147606603/
1,1,http://www.cian.ru/sale/commercial/149142883/
1,1,http://www.cian.ru/sale/commercial/151646214/
1,1,http://www.cian.ru/sale/commercial/6539166/
1,1,http://www.cian.ru/sale/commercial/150047183/
1,1,http://www.cian.ru/sale/commercial/150499187/
1,1,http://www.cian.ru/sale/commercial/139481317/
1,1,http://www.cian.ru/sale/commercial/150498643/
